params_x,params_y,params_z,user_attrs_top-1
114.8,153.3,0.36,0.7578125
122.4,153.0,0.46,0.7578125
122.4,153.0,0.46,0.7578125
126.9,155.4,0.35000000000000003,0.7578125
126.9,155.4,0.35000000000000003,0.7578125
115.3,159.3,0.22,0.7578125
115.3,159.3,0.22,0.7578125
126.0,150.1,0.21,0.7578125
126.0,150.1,0.21,0.7578125
113.1,156.2,0.35000000000000003,0.7578125
113.1,156.2,0.35000000000000003,0.7578125
116.5,157.6,0.15,0.7578125
116.5,157.6,0.15,0.7578125
118.9,150.5,0.5,0.7578125
118.9,150.5,0.5,0.7578125
116.4,150.3,0.42,0.7578125
116.4,150.3,0.42,0.7578125
118.1,158.2,0.45,0.7578125
118.1,158.2,0.45,0.7578125
120.6,155.5,0.08,-1.0
120.6,155.5,0.08,-1.0
118.8,160.0,0.48,0.7578125
118.8,160.0,0.48,0.7578125
113.8,148.7,0.38,0.7578125
113.8,148.7,0.38,0.7578125
122.2,153.8,0.19,0.7578125
122.2,153.8,0.19,0.7578125
121.5,157.1,0.35000000000000003,-1.0
121.5,157.1,0.35000000000000003,-1.0
124.3,151.9,0.34,0.7578125
124.3,151.9,0.34,0.7578125
124.2,159.4,0.18,0.7578125
124.2,159.4,0.18,0.7578125
118.4,157.2,0.24,-1.0
118.4,157.2,0.24,-1.0
119.9,158.4,0.08,0.7578125
119.9,158.4,0.08,0.7578125
122.8,156.1,0.42,-1.0
122.8,156.1,0.42,-1.0
119.2,150.7,0.44,0.7578125
119.2,150.7,0.44,0.7578125
116.2,159.5,0.32,0.7578125
116.2,159.5,0.32,0.7578125
124.3,152.4,0.06,-1.0
124.3,152.4,0.06,-1.0
126.8,148.0,0.26,0.7578125
126.8,148.0,0.26,0.7578125
117.3,156.5,0.32,0.7578125
117.3,156.5,0.32,0.7578125
117.2,153.8,0.0,0.7578125
117.2,153.8,0.0,0.7578125
122.5,150.9,0.15,0.7578125
122.5,150.9,0.15,0.7578125
122.5,148.0,0.09,0.7578125
122.5,148.0,0.09,0.7578125
127.0,149.6,0.37,0.7578125
127.0,149.6,0.37,0.7578125
118.5,159.5,0.15,0.7578125
118.5,159.5,0.15,0.7578125
126.3,152.9,0.25,0.7578125
126.3,152.9,0.25,0.7578125
114.9,158.1,0.22,0.7578125
114.9,158.1,0.22,0.7578125
116.8,155.1,0.13,0.7578125
116.8,155.1,0.13,0.7578125
126.9,157.8,0.25,0.7578125
126.9,157.8,0.25,0.7578125
120.7,159.2,0.41000000000000003,0.7578125
120.7,159.2,0.41000000000000003,0.7578125
117.9,160.0,0.22,0.7578125
117.9,160.0,0.22,0.7578125
126.7,154.9,0.5,0.7578125
126.7,154.9,0.5,0.7578125
120.3,148.7,0.04,0.7578125
120.3,148.7,0.04,0.7578125
121.7,151.2,0.41000000000000003,0.7578125
121.7,151.2,0.41000000000000003,0.7578125
126.5,151.3,0.0,0.7578125
126.5,151.3,0.0,0.7578125
115.9,159.9,0.13,0.7578125
115.9,159.9,0.13,0.7578125
116.9,152.2,0.25,0.7578125
116.9,152.2,0.25,0.7578125
123.9,154.9,0.26,0.7578125
123.9,154.9,0.26,0.7578125
114.9,151.5,0.37,0.7578125
114.9,151.5,0.37,0.7578125
126.8,158.5,0.01,0.7578125
126.8,158.5,0.01,0.7578125
121.2,154.2,0.34,0.7578125
121.2,154.2,0.34,0.7578125
116.1,149.7,0.36,0.7578125
116.1,149.7,0.36,0.7578125
119.7,153.4,0.02,-1.0
119.7,153.4,0.02,0.7578125
121.9,148.6,0.27,0.7578125
121.9,148.6,0.27,0.7578125
123.5,150.2,0.21,0.7578125
123.5,150.2,0.21,0.7578125
120.1,150.0,0.19,0.7578125
120.1,150.0,0.19,0.7578125
118.2,156.3,0.12,-1.0
118.2,156.3,0.12,-1.0
115.2,155.4,0.43,0.7578125
115.2,155.4,0.43,0.7578125
124.7,154.2,0.32,-1.0
124.7,154.2,0.32,-1.0
122.1,151.2,0.0,-1.0
122.1,151.2,0.0,-1.0
121.6,158.5,0.23,0.7578125
121.6,158.5,0.23,0.7578125
116.9,160.0,0.31,0.7578125
116.9,160.0,0.31,0.7578125
113.9,158.3,0.3,0.7578125
113.9,158.3,0.3,0.7578125
121.9,158.2,0.48,0.7578125
121.9,158.2,0.48,0.7578125
119.9,153.0,0.41000000000000003,0.7578125
119.9,153.0,0.41000000000000003,0.7578125
113.0,157.2,0.48,0.7578125
113.0,157.2,0.48,0.7578125
121.8,156.1,0.28,-1.0
121.8,156.1,0.28,-1.0
113.1,154.5,0.49,0.7578125
113.1,154.5,0.49,0.7578125
125.2,153.8,0.41000000000000003,-1.0
125.2,153.8,0.41000000000000003,-1.0
125.4,149.9,0.09,0.7578125
125.4,149.9,0.09,0.7578125
119.1,160.0,0.06,0.7578125
119.1,160.0,0.06,0.7578125
118.0,155.9,0.05,-1.0
118.0,155.9,0.05,-1.0
122.4,153.1,0.26,-1.0
122.4,153.1,0.26,0.7578125
125.3,149.9,0.18,0.7578125
125.3,149.9,0.18,0.7578125
122.9,150.6,0.1,0.7578125
122.9,150.6,0.1,0.7578125
124.1,148.4,0.36,0.7578125
124.1,148.4,0.36,0.7578125
113.8,160.0,0.2,0.7578125
113.8,160.0,0.2,0.7578125
121.6,151.6,0.32,0.7578125
121.6,151.6,0.32,0.7578125
125.8,155.3,0.26,0.7578125
125.8,155.3,0.26,0.7578125
125.1,158.1,0.37,0.7578125
125.1,158.1,0.37,0.7578125
113.0,158.3,0.12,0.7578125
113.0,158.3,0.12,0.7578125
116.5,155.3,0.2,0.7578125
116.5,155.3,0.2,0.7578125
123.8,149.5,0.12,0.7578125
123.8,149.5,0.12,0.7578125
124.5,153.9,0.13,-1.0
124.5,153.9,0.13,-1.0
119.9,160.0,0.38,0.7578125
119.9,160.0,0.38,0.7578125
121.0,150.4,0.49,0.7578125
121.0,150.4,0.49,0.7578125
126.9,158.8,0.09,0.7578125
126.9,158.8,0.09,0.7578125
120.8,155.0,0.31,0.7578125
120.8,155.0,0.31,0.7578125
114.5,153.8,0.19,0.7578125
114.5,153.8,0.19,0.7578125
119.2,149.9,0.12,0.7578125
119.2,149.9,0.12,0.7578125
114.6,157.1,0.33,0.7578125
114.6,157.1,0.33,0.7578125
119.1,148.4,0.11,0.7578125
119.1,148.4,0.11,0.7578125
119.3,148.0,0.2,0.7578125
119.3,148.0,0.2,0.7578125
126.9,149.0,0.15,0.7578125
126.9,149.0,0.15,0.7578125
124.7,157.0,0.06,0.7578125
124.7,157.0,0.06,0.7578125
125.5,150.8,0.3,0.7578125
125.5,150.8,0.3,0.7578125
125.2,148.1,0.32,0.7578125
125.2,148.1,0.32,0.7578125
120.7,156.2,0.4,-1.0
120.7,156.2,0.4,-1.0
120.0,158.5,0.48,0.7578125
120.0,158.5,0.48,0.7578125
114.3,150.1,0.33,0.7578125
114.3,150.1,0.33,0.7578125
122.7,154.4,0.35000000000000003,0.7578125
122.7,154.4,0.35000000000000003,0.7578125
124.8,155.2,0.42,0.7578125
124.8,155.2,0.42,0.7578125
119.1,154.3,0.07,-1.0
119.1,154.3,0.07,-1.0
126.9,152.5,0.15,-1.0
126.9,152.5,0.15,-1.0
120.2,152.8,0.22,0.7578125
120.2,152.8,0.22,-1.0
118.2,158.1,0.11,0.7578125
118.2,158.1,0.11,0.7578125
119.5,158.6,0.23,0.7578125
119.5,158.6,0.23,0.7578125
124.2,152.4,0.46,0.7578125
124.2,152.4,0.46,0.7578125
121.9,148.5,0.28,0.7578125
121.9,148.5,0.28,0.7578125
122.5,159.0,0.18,0.7578125
122.5,159.0,0.18,0.7578125
124.1,149.6,0.15,0.7578125
124.1,149.6,0.15,0.7578125
117.1,158.0,0.25,0.7578125
117.1,158.0,0.25,0.7578125
117.3,148.7,0.47000000000000003,0.7578125
117.3,148.7,0.47000000000000003,0.7578125
126.1,150.7,0.43,0.7578125
126.1,150.7,0.43,0.7578125
126.8,151.2,0.1,0.7578125
126.8,151.2,0.1,0.7578125
115.1,158.4,0.11,0.7578125
115.1,158.4,0.11,0.7578125
116.7,157.7,0.33,0.7578125
116.7,157.7,0.33,0.7578125
115.6,159.0,0.22,0.7578125
115.6,159.0,0.22,0.7578125
124.3,149.1,0.23,0.7578125
124.3,149.1,0.23,0.7578125
124.0,157.5,0.28,0.7578125
124.0,157.5,0.28,0.7578125
119.4,157.4,0.36,-1.0
119.4,157.4,0.36,-1.0
113.0,155.7,0.42,0.7578125
113.0,155.7,0.42,0.7578125
123.3,151.5,0.17,0.7578125
123.3,151.5,0.17,0.7578125
118.3,152.6,0.1,0.7578125
118.3,152.6,0.1,0.7578125
120.4,154.0,0.27,0.7578125
120.4,154.0,0.27,0.7578125
120.8,153.4,0.09,-1.0
120.8,153.4,0.09,-1.0
116.1,154.5,0.27,0.7578125
116.1,154.5,0.27,0.7578125
113.1,155.8,0.28,0.7578125
113.1,155.8,0.28,0.7578125
126.7,155.4,0.42,0.7578125
126.7,155.4,0.42,0.7578125
119.5,150.0,0.41000000000000003,0.7578125
119.5,150.0,0.41000000000000003,0.7578125
126.8,155.7,0.07,0.7578125
126.8,155.7,0.07,0.7578125
118.1,154.4,0.19,0.7578125
118.1,154.4,0.19,0.7578125
121.1,150.1,0.09,0.7578125
121.1,150.1,0.09,0.7578125
114.9,156.9,0.39,0.7578125
114.9,156.9,0.39,0.7578125
114.6,158.6,0.23,0.7578125
114.6,158.6,0.23,0.7578125
121.8,149.6,0.18,0.7578125
121.8,149.6,0.18,0.7578125
115.5,155.7,0.01,0.7578125
115.5,155.7,0.01,0.7578125
114.9,158.6,0.35000000000000003,0.7578125
114.9,158.6,0.35000000000000003,0.7578125
121.1,159.9,0.17,0.7578125
121.1,159.9,0.17,0.7578125
113.0,158.2,0.32,0.7578125
113.0,158.2,0.32,0.7578125
115.8,160.0,0.08,0.7578125
115.8,160.0,0.08,0.7578125
124.2,151.1,0.08,0.7578125
124.2,151.1,0.08,0.7578125
121.3,156.1,0.42,-1.0
121.3,156.1,0.42,-1.0
123.9,156.0,0.33,0.7578125
123.9,156.0,0.33,0.7578125
126.9,151.5,0.33,0.7578125
126.9,151.5,0.33,0.7578125
117.5,158.8,0.17,0.7578125
117.5,158.8,0.17,0.7578125
118.0,151.1,0.5,0.7578125
118.0,151.1,0.5,0.7578125
125.3,151.3,0.21,0.7578125
125.3,151.3,0.21,0.7578125
125.5,153.2,0.09,-1.0
125.5,153.2,0.09,-1.0
125.6,157.9,0.0,0.7578125
125.6,157.9,0.0,0.7578125
120.6,156.3,0.02,-1.0
120.6,156.3,0.02,-1.0
116.3,156.5,0.27,0.7578125
116.3,156.5,0.27,0.7578125
118.7,148.2,0.01,0.7578125
118.7,148.2,0.01,0.7578125
125.2,149.5,0.29,0.7578125
125.2,149.5,0.29,0.7578125
117.8,152.1,0.02,0.7578125
117.8,152.1,0.02,0.7578125
118.6,156.3,0.0,-1.0
118.6,156.3,0.0,-1.0
113.8,150.4,0.43,0.7578125
113.8,150.4,0.43,0.7578125
124.8,148.4,0.15,0.7578125
124.8,148.4,0.15,0.7578125
126.9,154.7,0.37,0.7578125
126.9,154.7,0.37,0.7578125
126.7,157.4,0.12,0.7578125
126.7,157.4,0.12,0.7578125
120.9,149.7,0.34,0.7578125
120.9,149.7,0.34,0.7578125
125.1,151.0,0.15,0.7578125
125.1,151.0,0.15,0.7578125
121.0,153.5,0.01,0.7578125
121.0,153.5,0.01,0.7578125
122.5,151.5,0.25,0.7578125
122.5,151.5,0.25,0.7578125
118.9,158.4,0.43,0.7578125
118.9,158.4,0.43,0.7578125
114.9,158.1,0.16,0.7578125
114.9,158.1,0.16,0.7578125
115.9,155.3,0.09,0.7578125
115.9,155.3,0.09,0.7578125
122.9,154.2,0.42,0.7578125
122.9,154.2,0.42,0.7578125
126.0,154.8,0.23,-1.0
126.0,154.8,0.23,0.7578125
116.5,160.0,0.24,0.7578125
116.5,160.0,0.24,0.7578125
120.0,153.2,0.33,0.7578125
120.0,153.2,0.33,0.7578125
119.5,153.2,0.49,0.7578125
119.5,153.2,0.49,0.7578125
122.0,157.0,0.36,-1.0
122.0,157.0,0.36,-1.0
119.7,149.7,0.5,0.7578125
119.7,149.7,0.5,0.7578125
123.6,160.0,0.12,0.7578125
123.6,160.0,0.12,0.7578125
122.8,148.1,0.2,0.7578125
122.8,148.1,0.2,0.7578125
113.3,153.3,0.41000000000000003,0.7578125
113.3,153.3,0.41000000000000003,0.7578125
126.4,149.4,0.23,0.7578125
126.4,149.4,0.23,0.7578125
119.0,151.2,0.29,0.7578125
119.0,151.2,0.29,0.7578125
122.2,152.9,0.09,-1.0
122.2,152.9,0.09,-1.0
121.0,159.9,0.27,0.7578125
121.0,159.9,0.27,0.7578125
116.2,148.1,0.18,0.7578125
116.2,148.1,0.18,0.7578125
115.6,155.9,0.37,0.7578125
115.6,155.9,0.37,0.7578125
117.5,157.7,0.12,0.7578125
117.5,157.7,0.12,0.7578125
121.8,155.4,0.35000000000000003,0.7578125
121.8,155.4,0.35000000000000003,0.7578125
118.7,156.4,0.19,-1.0
118.7,156.4,0.19,-1.0
121.5,158.2,0.4,0.7578125
121.5,158.2,0.4,0.7578125
115.9,160.0,0.36,0.7578125
115.9,160.0,0.36,0.7578125
113.5,159.5,0.26,0.7578125
113.5,159.5,0.26,0.7578125
121.5,148.0,0.3,0.7578125
121.5,148.0,0.3,0.7578125
116.9,159.3,0.16,0.7578125
116.9,159.3,0.16,0.7578125
117.1,153.8,0.07,0.7578125
117.1,153.8,0.07,0.7578125
126.8,152.5,0.47000000000000003,0.7578125
126.8,152.5,0.47000000000000003,0.7578125
113.0,158.3,0.24,0.7578125
113.0,158.3,0.24,0.7578125
116.7,149.5,0.1,0.7578125
116.7,149.5,0.1,0.7578125
114.7,151.4,0.12,0.7578125
114.7,151.4,0.12,0.7578125
113.0,160.0,0.16,0.7578125
113.0,160.0,0.16,0.7578125
124.5,157.3,0.43,0.7578125
124.5,157.3,0.43,0.7578125
121.9,149.3,0.1,0.7578125
121.9,149.3,0.1,0.7578125
120.3,151.3,0.18,0.7578125
120.3,151.3,0.18,0.7578125
125.3,153.9,0.31,-1.0
125.3,153.9,0.31,-1.0
118.5,153.8,0.01,0.7578125
118.5,153.8,0.01,0.7578125
120.6,155.3,0.22,0.7578125
120.6,155.3,0.22,0.7578125
127.0,156.5,0.01,0.7578125
127.0,156.5,0.01,0.7578125
121.4,159.4,0.48,0.7578125
121.4,159.4,0.48,0.7578125
118.5,148.2,0.11,0.7578125
118.5,148.2,0.11,0.7578125
125.7,148.5,0.11,0.7578125
125.7,148.5,0.11,0.7578125
116.3,151.9,0.38,0.7578125
116.3,151.9,0.38,0.7578125
120.8,157.4,0.12,-1.0
120.8,157.4,0.12,-1.0
120.1,154.9,0.06,-1.0
120.1,154.9,0.06,-1.0
113.0,157.2,0.37,0.7578125
113.0,157.2,0.37,0.7578125
122.8,156.5,0.46,-1.0
122.8,156.5,0.46,-1.0
118.7,159.4,0.41000000000000003,0.7578125
118.7,159.4,0.41000000000000003,0.7578125
121.4,160.0,0.11,0.7578125
121.4,160.0,0.11,0.7578125
125.0,151.6,0.05,-1.0
125.0,151.6,0.05,-1.0
126.3,159.8,0.04,0.7578125
126.3,159.8,0.04,0.7578125
114.7,150.7,0.33,0.7578125
114.7,150.7,0.33,0.7578125
121.8,153.0,0.31,0.7578125
121.8,153.0,0.31,0.7578125
126.8,155.0,0.44,0.7578125
126.8,155.0,0.44,0.7578125
117.5,158.4,0.04,0.7578125
117.5,158.4,0.04,0.7578125
119.7,155.7,0.36,-1.0
119.7,155.7,0.36,-1.0
115.7,156.4,0.15,0.7578125
115.7,156.4,0.15,0.7578125
127.0,150.8,0.05,0.7578125
127.0,150.8,0.05,0.7578125
122.7,150.5,0.26,0.7578125
122.7,150.5,0.26,0.7578125
114.4,160.0,0.24,0.7578125
114.4,160.0,0.24,0.7578125
123.6,153.1,0.14,-1.0
123.6,153.1,0.14,-1.0
125.2,148.1,0.19,0.7578125
125.2,148.1,0.19,0.7578125
113.3,156.6,0.16,0.7578125
113.3,156.6,0.16,0.7578125
116.8,158.2,0.3,0.7578125
116.8,158.2,0.3,0.7578125
124.2,149.8,0.34,0.7578125
124.2,149.8,0.34,0.7578125
120.2,148.5,0.22,0.7578125
120.2,148.5,0.22,0.7578125
117.7,153.9,0.27,0.7578125
117.7,153.9,0.27,0.7578125
113.1,159.6,0.39,0.7578125
113.1,159.6,0.39,0.7578125
126.9,156.8,0.22,0.7578125
126.9,156.8,0.22,0.7578125
123.2,149.9,0.2,0.7578125
123.2,149.9,0.2,0.7578125
124.1,151.2,0.15,0.7578125
124.1,151.2,0.15,0.7578125
116.9,158.5,0.2,0.7578125
116.9,158.5,0.2,0.7578125
116.9,158.3,0.37,0.7578125
116.9,158.3,0.37,0.7578125
117.2,155.9,0.04,0.7578125
117.2,155.9,0.04,0.7578125
113.9,152.8,0.29,0.7578125
113.9,152.8,0.29,0.7578125
126.6,154.3,0.27,0.7578125
126.6,154.3,0.27,0.7578125
115.2,158.3,0.3,0.7578125
115.2,158.3,0.3,0.7578125
121.3,150.9,0.12,0.7578125
121.3,150.9,0.12,0.7578125
117.6,148.4,0.38,0.7578125
117.6,148.4,0.38,0.7578125
123.2,157.1,0.22,-1.0
123.2,157.1,0.22,-1.0
125.9,153.5,0.41000000000000003,0.7578125
125.9,153.5,0.41000000000000003,0.7578125
124.7,149.3,0.27,0.7578125
124.7,149.3,0.27,0.7578125
113.8,151.3,0.5,0.7578125
113.8,151.3,0.5,0.7578125
126.6,150.2,0.19,0.7578125
126.6,150.2,0.19,0.7578125
115.5,148.8,0.28,0.7578125
115.5,148.8,0.28,0.7578125
121.9,152.2,0.37,0.7578125
121.9,152.2,0.37,0.7578125
122.0,155.5,0.31,0.7578125
122.0,155.5,0.31,0.7578125
118.5,154.7,0.0,-1.0
118.5,154.7,0.0,-1.0
119.9,157.4,0.43,-1.0
119.9,157.4,0.43,-1.0
124.2,149.4,0.12,0.7578125
124.2,149.4,0.12,0.7578125
119.5,156.7,0.28,-1.0
119.5,156.7,0.28,-1.0
121.4,148.0,0.19,0.7578125
121.4,148.0,0.19,0.7578125
120.4,159.7,0.44,0.7578125
120.4,159.7,0.44,0.7578125
119.0,159.4,0.23,0.7578125
119.0,159.4,0.23,0.7578125
119.0,154.0,0.36,0.7578125
119.0,154.0,0.36,0.7578125
117.7,160.0,0.12,0.7578125
117.7,160.0,0.12,0.7578125
119.4,148.1,0.48,0.7578125
119.4,148.1,0.48,0.7578125
115.0,155.1,0.29,0.7578125
115.0,155.1,0.29,0.7578125
118.0,159.2,0.31,0.7578125
118.0,159.2,0.31,0.7578125
126.3,148.2,0.42,0.7578125
126.3,148.2,0.42,0.7578125
125.2,157.3,0.04,0.7578125
125.2,157.3,0.04,0.7578125
120.1,150.0,0.43,0.7578125
120.1,150.0,0.43,0.7578125
125.0,155.6,0.29,0.7578125
125.0,155.6,0.29,0.7578125
119.1,148.0,0.15,0.7578125
119.1,148.0,0.15,0.7578125
113.2,158.6,0.18,0.7578125
113.2,158.6,0.18,0.7578125
116.4,150.2,0.39,0.7578125
116.4,150.2,0.39,0.7578125
116.2,153.3,0.14,0.7578125
116.2,153.3,0.14,0.7578125
120.7,158.0,0.15,0.7578125
120.7,158.0,0.15,0.7578125
125.5,155.7,0.18,-1.0
125.5,155.7,0.18,0.7578125
114.8,158.7,0.2,0.7578125
114.8,158.7,0.2,0.7578125
125.1,149.9,0.11,0.7578125
125.1,149.9,0.11,0.7578125
115.7,159.5,0.17,0.7578125
115.7,159.5,0.17,0.7578125
116.6,148.0,0.07,0.7578125
116.6,148.0,0.07,0.7578125
118.1,155.6,0.09,-1.0
118.1,155.6,0.09,-1.0
114.5,149.4,0.4,0.7578125
114.5,149.4,0.4,0.7578125
124.5,154.8,0.47000000000000003,0.7578125
124.5,154.8,0.47000000000000003,0.7578125
120.8,149.9,0.24,0.7578125
120.8,149.9,0.24,0.7578125
126.2,149.8,0.31,0.7578125
126.2,149.8,0.31,0.7578125
118.4,150.3,0.07,0.7578125
118.4,150.3,0.07,0.7578125
122.7,155.3,0.38,-1.0
122.7,155.3,0.38,0.7578125
115.0,157.1,0.44,0.7578125
115.0,157.1,0.44,0.7578125
124.3,149.3,0.18,0.7578125
124.3,149.3,0.18,0.7578125
121.0,155.5,0.0,0.7578125
121.0,155.5,0.0,-1.0
114.5,153.2,0.01,0.7578125
114.5,153.2,0.01,0.7578125
114.6,157.3,0.24,0.7578125
114.6,157.3,0.24,0.7578125
122.8,150.8,0.06,0.7578125
122.8,150.8,0.06,0.7578125
120.3,157.6,0.5,0.7578125
120.3,157.6,0.5,0.7578125
122.9,148.2,0.25,0.7578125
122.9,148.2,0.25,0.7578125
122.5,154.9,0.23,0.7578125
122.5,154.9,0.23,0.7578125
113.3,151.7,0.38,0.7578125
113.3,151.7,0.38,0.7578125
124.4,153.6,0.22,-1.0
124.4,153.6,0.22,-1.0
117.6,160.0,0.46,0.7578125
117.6,160.0,0.46,0.7578125
117.7,155.9,0.27,0.7578125
117.7,155.9,0.27,0.7578125
121.7,153.8,0.29,0.7578125
121.7,153.8,0.29,0.7578125
114.6,155.1,0.35000000000000003,0.7578125
114.6,155.1,0.35000000000000003,0.7578125
125.3,152.3,0.3,-1.0
125.3,152.3,0.3,-1.0
116.6,156.2,0.21,0.7578125
116.6,156.2,0.21,0.7578125
123.0,159.9,0.22,0.7578125
123.0,159.9,0.22,0.7578125
117.5,149.6,0.19,0.7578125
117.5,149.6,0.19,0.7578125
127.0,154.1,0.06,-1.0
127.0,154.1,0.06,-1.0
121.0,151.1,0.46,0.7578125
121.0,151.1,0.46,0.7578125
122.1,149.4,0.14,0.7578125
122.1,149.4,0.14,0.7578125
116.2,159.9,0.22,0.7578125
116.2,159.9,0.22,0.7578125
127.0,157.0,0.09,0.7578125
127.0,157.0,0.09,0.7578125
121.9,148.4,0.42,0.7578125
121.9,148.4,0.42,0.7578125
122.9,153.7,0.38,0.7578125
122.9,153.7,0.38,0.7578125
118.9,159.0,0.16,0.7578125
118.9,159.0,0.16,0.7578125
120.9,157.4,0.39,0.7578125
120.9,157.4,0.39,0.7578125
120.4,152.0,0.09,0.7578125
120.4,152.0,0.09,0.7578125
115.4,153.8,0.23,0.7578125
115.4,153.8,0.23,0.7578125
117.0,154.8,0.08,0.7578125
117.0,154.8,0.08,0.7578125
115.3,158.5,0.3,0.7578125
115.3,158.5,0.3,0.7578125
124.5,152.0,0.11,-1.0
124.5,152.0,0.11,-1.0
119.2,159.7,0.17,0.7578125
119.2,159.7,0.17,0.7578125
119.8,153.1,0.0,-1.0
119.8,153.1,0.0,0.7578125
118.4,158.1,0.36,0.7578125
118.4,158.1,0.36,0.7578125
124.0,148.3,0.14,0.7578125
124.0,148.3,0.14,0.7578125
125.3,153.5,0.5,-1.0
125.3,153.5,0.5,-1.0
120.9,149.5,0.01,0.7578125
120.9,149.5,0.01,0.7578125
121.9,151.3,0.5,0.7578125
121.9,151.3,0.5,0.7578125
119.4,155.0,0.27,-1.0
119.4,155.0,0.27,-1.0
125.7,154.9,0.36,0.7578125
125.7,154.9,0.36,0.7578125
115.5,151.5,0.43,0.7578125
115.5,151.5,0.43,0.7578125
124.9,150.6,0.18,0.7578125
124.9,150.6,0.18,0.7578125
124.3,150.0,0.22,0.7578125
124.3,150.0,0.22,0.7578125
121.9,156.6,0.29,-1.0
121.9,156.6,0.29,-1.0
126.8,154.9,0.27,0.7578125
126.8,154.9,0.27,0.7578125
127.0,149.2,0.33,0.7578125
127.0,149.2,0.33,0.7578125
123.1,151.6,0.11,-1.0
123.1,151.6,0.11,-1.0
113.3,150.0,0.37,0.7578125
113.3,150.0,0.37,0.7578125
118.8,150.5,0.16,0.7578125
118.8,150.5,0.16,0.7578125
120.4,150.7,0.24,0.7578125
120.4,150.7,0.24,0.7578125
122.8,149.7,0.32,0.7578125
122.8,149.7,0.32,0.7578125
115.9,158.3,0.09,0.7578125
115.9,158.3,0.09,0.7578125
114.5,159.6,0.31,0.7578125
114.5,159.6,0.31,0.7578125
115.3,159.9,0.13,0.7578125
115.3,159.9,0.13,0.7578125
121.1,154.6,0.44,0.7578125
121.1,154.6,0.44,0.7578125
116.7,154.0,0.35000000000000003,0.7578125
116.7,154.0,0.35000000000000003,0.7578125
126.7,153.5,0.38,0.7578125
126.7,153.5,0.38,0.7578125
116.9,158.5,0.25,0.7578125
116.9,158.5,0.25,0.7578125
117.4,157.1,0.45,0.7578125
117.4,157.1,0.45,0.7578125
113.1,154.8,0.37,0.7578125
113.1,154.8,0.37,0.7578125
119.8,153.6,0.13,0.7578125
119.8,153.6,0.13,0.7578125
123.8,157.4,0.12,-1.0
123.8,157.4,0.12,-1.0
113.0,158.6,0.22,0.7578125
113.0,158.6,0.22,0.7578125
126.1,149.9,0.11,0.7578125
126.1,149.9,0.11,0.7578125
124.9,150.8,0.35000000000000003,0.7578125
124.9,150.8,0.35000000000000003,0.7578125
115.4,157.8,0.4,0.7578125
115.4,157.8,0.4,0.7578125
125.8,151.4,0.25,0.7578125
125.8,151.4,0.25,-1.0
124.4,156.2,0.39,0.7578125
124.4,156.2,0.39,0.7578125
122.1,158.7,0.24,0.7578125
122.1,158.7,0.24,0.7578125
127.0,158.3,0.04,0.7578125
127.0,158.3,0.04,0.7578125
122.6,151.0,0.2,0.7578125
122.6,151.0,0.2,0.7578125
125.5,148.5,0.27,0.7578125
125.5,148.5,0.27,0.7578125
115.7,159.8,0.27,0.7578125
115.7,159.8,0.27,0.7578125
126.8,148.1,0.17,0.7578125
126.8,148.1,0.17,0.7578125
124.0,155.3,0.09,0.7578125
124.0,155.3,0.09,0.7578125
118.6,151.3,0.39,0.7578125
118.6,151.3,0.39,0.7578125
120.6,149.6,0.5,0.7578125
120.6,149.6,0.5,0.7578125
122.6,154.1,0.31,0.7578125
122.6,154.1,0.31,0.7578125
116.9,150.3,0.28,0.7578125
116.9,150.3,0.28,0.7578125
120.9,154.7,0.34,0.7578125
120.9,154.7,0.34,0.7578125
125.8,156.1,0.33,0.7578125
125.8,156.1,0.33,0.7578125
122.5,158.2,0.37,0.7578125
122.5,158.2,0.37,0.7578125
120.4,149.0,0.11,0.7578125
120.4,149.0,0.11,0.7578125
123.2,153.5,0.02,-1.0
123.2,153.5,0.02,0.7578125
118.7,153.7,0.09,-1.0
118.7,153.7,0.09,-1.0
113.7,155.9,0.05,0.7578125
113.7,155.9,0.05,0.7578125
113.2,157.5,0.42,0.7578125
113.2,157.5,0.42,0.7578125
117.9,150.3,0.47000000000000003,0.7578125
117.9,150.3,0.47000000000000003,0.7578125
119.9,158.5,0.33,0.7578125
119.9,158.5,0.33,0.7578125
125.8,152.4,0.06,-1.0
125.8,152.4,0.06,-1.0
122.7,151.9,0.15,0.7578125
122.7,151.9,0.15,0.7578125
120.7,158.3,0.22,0.7578125
120.7,158.3,0.22,0.7578125
127.0,154.5,0.45,0.7578125
127.0,154.5,0.45,0.7578125
115.2,155.4,0.19,0.7578125
115.2,155.4,0.19,0.7578125
125.6,151.9,0.14,0.7578125
125.6,151.9,0.14,0.7578125
125.5,156.5,0.0,0.7578125
125.5,156.5,0.0,0.7578125
114.5,157.0,0.24,0.7578125
114.5,157.0,0.24,0.7578125
118.2,159.9,0.31,0.7578125
118.2,159.9,0.31,0.7578125
121.8,155.8,0.42,0.7578125
121.8,155.8,0.42,0.7578125
125.2,159.9,0.28,0.7578125
125.2,159.9,0.28,0.7578125
117.0,153.1,0.23,0.7578125
117.0,153.1,0.23,0.7578125
120.3,152.9,0.31,0.7578125
120.3,152.9,0.31,0.7578125
113.4,155.7,0.42,0.7578125
113.4,155.7,0.42,0.7578125
125.3,158.9,0.09,0.7578125
