params_x,params_y,params_z,user_attrs_top-1
125.0,152.9,0.44,0.75
125.0,152.9,0.44,-1.0
121.6,153.8,0.5,0.7578125
121.6,153.8,0.5,0.75
121.6,153.8,0.5,0.7578125
125.1,154.4,0.27,-1.0
125.1,154.4,0.27,0.7578125
123.6,153.9,1.04,0.7578125
123.6,153.9,1.04,0.7578125
121.5,151.7,0.39,0.7578125
121.5,151.7,0.39,0.7578125
125.3,150.3,1.95,0.7578125
125.3,150.3,1.95,0.7578125
125.2,151.7,1.53,0.7578125
125.2,151.7,1.53,0.7578125
120.3,155.0,0.49,0.7578125
120.3,155.0,0.49,0.7578125
118.3,154.6,0.02,0.7578125
118.3,154.6,0.02,0.7578125
122.5,153.3,0.61,0.7578125
122.5,153.3,0.61,0.75
122.5,153.3,0.61,0.7578125
125.4,152.9,0.06,0.7578125
125.4,152.9,0.06,-1.0
124.2,154.3,0.05,0.7578125
124.2,154.3,0.05,0.7578125
122.9,152.5,0.41000000000000003,0.75
122.9,152.5,0.41000000000000003,-1.0
122.9,152.5,0.41000000000000003,-1.0
121.6,154.7,0.79,0.7578125
121.6,154.7,0.79,0.7578125
122.7,155.4,0.55,0.7578125
122.7,155.4,0.55,0.7578125
121.6,151.8,0.5700000000000001,0.7578125
121.6,151.8,0.5700000000000001,0.75
121.6,151.8,0.5700000000000001,-1.0
124.2,153.8,0.61,0.7578125
124.2,153.8,0.61,0.7578125
